"CODMUNNASC";"ano";"PESO";"APGAR1";"APGAR5"
220975;2011;3133,33333333333;NA;NA
220985;2011;2275;NA;NA
220987;2010;3063,75;8;9,5
220987;2011;3180,83333333333;7,5;9,16666666666667
220990;2010;3243,75;7,6;9,8
220990;2011;3178,125;7,5;9,25
220997;2010;3100;8;10
220997;2011;2975;8;9,33333333333333
221000;2010;3270,40566037736;7,65945945945946;9,02027027027027
221000;2011;3241,01997336884;7,944;9,008
221010;2010;3543,7037037037;5,22222222222222;8,81481481481481
221010;2011;3234,72222222222;6,85294117647059;9,23529411764706
221030;2010;2800;8;9
221030;2011;2775;9;9
221035;2011;4000;NA;NA
221037;2011;3060;NA;NA
221038;2010;1900;NA;NA
221038;2011;3050;NA;NA
221039;2010;3575;7;9,5
221039;2011;2615;7;8,66666666666667
221040;2010;3459,22348484848;8,64313725490196;9,76078431372549
221040;2011;3546,52073732719;8,50697674418605;9,76744186046512
221050;2010;3370,36585365854;8,5;10
221050;2011;3334,27710843374;4;5,16216216216216
221060;2010;3357,36167341431;8,30769230769231;9,57692307692308
221060;2011;3278,19016817594;8,36391912908243;9,44634525660964
221062;2010;1650;NA;NA
221062;2011;1702,5;NA;NA
221063;2010;3100;NA;NA
221065;2010;3100;NA;NA
221070;2010;3357,63265306122;8,11570247933884;9,25619834710744
221070;2011;3382,53937007874;8,68253968253968;9,91666666666667
221080;2010;3175,6862745098;7,99159663865546;9,9187675070028
221080;2011;3075,90536277603;7,96529968454259;9,79495268138801
221090;2010;3409,44444444444;8,22222222222222;9,55555555555556
221090;2011;3060;8;9,5
221100;2010;3146,60105202201;8,5743554886634;9,64392137830624
221100;2011;3145,24207506132;8,56009478672986;9,64226139702398
221110;2010;3299,1582867784;8,06666666666667;8,87804878048781
221110;2011;3289,06786427146;7,96923076923077;9,52307692307692
221120;2010;3383,11715481172;NA;NA
221120;2011;3362,13147410359;NA;NA
221130;2010;3373,19366197183;8,78286384976526;9,77464788732394
221130;2011;3374,46182728411;8,8992443324937;9,8297604035309
221135;2010;3225;NA;NA
221135;2011;3112,5;NA;NA
221140;2010;2896,66666666667;7,84615384615385;9,46153846153846
221170;2010;3293,68421052632;10;NA
221170;2011;3157;8,33333333333333;2,4
230010;2010;2600;8;10
230010;2011;2477,5;8;10
230015;2011;3390;9;10
230020;2010;3411,1169383416;8,46448863636364;9,54119318181818
230020;2011;3418,66167023555;8,56681034482759;9,63695183321352
230030;2010;3318,6970074813;7,73869346733668;8,81407035175879
230030;2011;3292,64344262295;7,49793672627235;8,55433287482806
230040;2010;3123,39285714286;7,91025641025641;9,85897435897436
230040;2011;3159,62352941176;7,5;9,62962962962963
230050;2010;2407,5;8,75;9,5
230050;2011;2973,33333333333;8,33333333333333;8,66666666666667
230060;2010;3431,07692307692;8,08333333333333;9,36363636363636
230060;2011;3422,85714285714;8,25;9,66666666666667
230070;2010;3391,06796116505;9;9,84466019417476
230070;2011;3360,04663212435;8,64766839378238;9,6839378238342
230075;2010;3288,47142857143;8,07598784194529;9,29787234042553
230075;2011;3333,46801346801;7,98134328358209;9,22014925373134
230080;2010;3548,2;6,62264150943396;9,0377358490566
230080;2011;3438,9649122807;6,52631578947368;8,87719298245614
230090;2010;3360;8,06896551724138;9,3448275862069
230090;2011;3285,08620689655;8,56896551724138;9,68965517241379
230100;2010;3256,96865203762;7,98427672955975;8,9748427672956
230100;2011;3280,64792899408;8,07121661721068;8,97329376854599
230110;2010;3300,76291225887;8,06125;8,829375
230110;2011;3284,1073015873;8,00382653061224;8,84119897959184
230120;2010;2980;8,25;9,35
230120;2011;2936,05263157895;7,3125;8,8125
230125;2010;3418,83720930233;8,19512195121951;9,5609756097561
230125;2011;3453,40425531915;7,82978723404255;8,95744680851064
230130;2010;3121,54940711462;7,3201581027668;8,75889328063241
230130;2011;3151,05405405405;7,54347826086957;8,98913043478261
230140;2010;3207,5;7,8;9,2
230140;2011;3316,36363636364;8;9,44444444444444
230150;2010;3325,29032258065;7,7;9,13333333333333
230150;2011;3262,10526315789;8;9,11764705882353
230160;2010;3374,01234567901;7,67901234567901;8,91358024691358
230160;2011;3322,10526315789;7,36;8,78666666666667
230170;2010;3310,38834951456;7,99352750809062;8,03883495145631
230170;2011;3355,64071856287;7,99099099099099;8,16816816816817
230180;2010;3394,12903225806;8,64516129032258;9,61290322580645
230180;2011;2979,66666666667;8,5;9,83333333333333
230185;2010;3335,79577464789;7,87769784172662;8,99280575539568
230185;2011;3444,16814159292;7,76106194690265;8,6283185840708
230190;2010;3044,25802469136;8,19856962557846;9,28884210526316
230190;2011;3057,20648215586;8,32093715135738;9,27651656122069
230195;2010;3380,76923076923;8,23076923076923;9,23076923076923
230195;2011;3391,66666666667;8,16666666666667;9,16666666666667
230200;2010;3458,39622641509;7,92380952380952;8,93333333333333
230200;2011;3249,5;7,90540540540541;8,90540540540541
230205;2010;3365,38461538462;7,90909090909091;9,18181818181818
230205;2011;2966,36363636364;7,81818181818182;9,09090909090909
230210;2010;3244,98185776488;8,32293178519594;8,93904208998549
230210;2011;3276,65417256011;8,24521615875266;8,89085754783841
230220;2010;3317,90229885057;7,74418604651163;8,79651162790698
230220;2011;3272,47916666667;7,66666666666667;8,86805555555556
230230;2010;3341,62162162162;8,2972972972973;9,43693693693694
230230;2011;3339,9609375;8,4921875;9,60546875
230240;2010;3266,77142857143;8,78097982708934;9,81412103746398
230240;2011;3284,3119266055;8,70199692780338;9,83256528417819
230250;2010;3181,58198854763;7,9;9,78958333333333
230250;2011;3142,32891381948;7,92904543134252;9,85247575293517
230260;2010;3284,49478748998;7,73536487570168;8,87650360866079
230260;2011;3273,02093397746;7,76290322580645;8,87409200968523
230270;2010;3235,47697368421;7,84105960264901;9,35099337748344
230270;2011;3195,68513119534;7,68713450292398;9,25146198830409
230280;2010;3253,98443579767;7,88702460850112;8,91209406494961
230280;2011;3231,68890314304;7,78566817301485;8,84570690768238
230290;2010;3327,14285714286;7,82142857142857;9,14285714285714
230290;2011;3147,14285714286;7,42857142857143;9
230300;2010;3267,28767123288;8,3013698630137;9,36986301369863
230300;2011;3382,36842105263;8,23684210526316;9,31578947368421
230310;2010;3287,9;8,1;9,1
230310;2011;2978,33333333333;8;9
230320;2010;3349,35483870968;8,08064516129032;8,93548387096774
230320;2011;3349,6;8;9
230330;2010;3321,7032967033;7,91111111111111;9,38888888888889
230330;2011;3422,88732394366;8,16901408450704;9,54929577464789
230340;2010;3233,40490797546;7,2760736196319;8,87037037037037
230340;2011;3255,57142857143;7,30714285714286;8,99285714285714
230350;2010;3276,24809575626;8,1032967032967;8,95274725274725
230350;2011;3296,93287827076;7,93087557603687;8,87903225806452
230360;2010;3355,2;7,98125;9,45625
230360;2011;3396,34615384615;7,8525641025641;9,3525641025641
230365;2010;3270,42553191489;7,95744680851064;9,4468085106383
230365;2011;3330,88888888889;8,17777777777778;9,4
230370;2010;3259,31161630164;8,3260144524736;9,26264591439689
230370;2011;3244,13306852036;8,23975720789074;8,99898836621143
230380;2010;3373,168;8,65060240963855;9,73092369477912
230380;2011;3397,2375;8,77824267782427;9,84937238493724
230390;2010;3088,48275862069;8,00714285714286;9,60714285714286
230390;2011;3225,015625;8,18253968253968;9,91269841269841
230393;2010;3359,33333333333;7,38461538461539;8,5
230393;2011;3394;8,1578947368421;9,44444444444444
230395;2010;2953,07692307692;8,23076923076923;9,03846153846154
230395;2011;3180,78947368421;8,21052631578947;9,26315789473684
230400;2010;3221,40909090909;8,40909090909091;9,43939393939394
230400;2011;3156,5671641791;8;9,22388059701493
230410;2010;3209,8992954828;7,94510638297872;8,9412265758092
230410;2011;3231,45387293299;7,93744414655943;8,92806076854334
230420;2010;3138,05116918845;8,30880311024715;8,92143253747918
230420;2011;3133,03517730496;8,0125071063104;8,80039806653398
230423;2010;3231,19230769231;7,97674418604651;9,2015503875969
230423;2011;3256,10526315789;7,52212389380531;8,91150442477876
230425;2010;3641,93939393939;8,4741641337386;9,76666666666667
230425;2011;3649,53531598513;8,48314606741573;9,76981132075472
230426;2010;3278,23529411765;7,86666666666667;9,2
230426;2011;3014,23076923077;7,61538461538461;8,46153846153846
230427;2010;2688,88888888889;5,33333333333333;7,55555555555556
230427;2011;3176,81818181818;6,54545454545455;8,45454545454546
230428;2010;3345,13120567376;7,69326241134752;8,61879432624113
230428;2011;3287,61751152074;7,74767801857585;8,65170278637771
230430;2010;3105,06666666667;8,05970149253731;9,38805970149254
230430;2011;3221,48684210526;7,8476821192053;9,03973509933775
230435;2010;3117,875;8,9;9,8
230435;2011;3026,2;8,73684210526316;9,73684210526316
230440;2010;3171,9245428849;8,14646015732634;8,98233001881215
230440;2011;3159,42303830154;8,21865708622398;9,0308160981473
230445;2010;3432,21153846154;8,44230769230769;9,32692307692308
230445;2011;3065;8,42105263157895;9,42105263157895
230450;2010;3210,52631578947;7,63157894736842;8,63157894736842
230450;2011;3346,90476190476;7,85;9,28571428571429
230460;2010;3400,9375;8,86666666666667;9,8
230460;2011;3565,58823529412;8,76666666666667;9,73333333333333
230465;2010;3120;8,66666666666667;9,16666666666667
230465;2011;2500;9;9
230470;2010;3316,47483221477;7,58053691275168;8,83892617449664
230470;2011;3273,2739965096;7,73951048951049;8,94580419580419
230480;2010;4000;NA;9
230480;2011;2950;7,5;8,5
230490;2010;4035;8;10
230490;2011;3820;7;8
230495;2010;2340;NA;NA
230495;2011;2200;6;8
230500;2010;3255,2904040404;7,61928934010152;9,02791878172589
230500;2011;3216,33903133903;7,70317002881844;9,0606936416185
230510;2010;3515;6,6;8,8
230510;2011;3160;8,16666666666667;9,16666666666667
230520;2010;3330,81967213115;8,32786885245902;9,61475409836066
230520;2011;3446,7032967033;8,42222222222222;9,63333333333333
230523;2010;3278,08070866142;7,90927021696252;8,90354330708661
230523;2011;3239,55457746479;7,8904593639576;8,92226148409894
230526;2010;3174,40322580645;7,81967213114754;8,9672131147541
230526;2011;3137,71428571429;7,65384615384615;8,69230769230769
230530;2010;3255,23762376238;7,89072847682119;9,1158940397351
230530;2011;3221,28185328185;7,80694980694981;9,06177606177606
230533;2010;3500;8;8,81818181818182
230533;2011;3825;7;9
230535;2010;3450,29411764706;7,8125;9,0625
230535;2011;3149,28571428571;8,21428571428571;9,42857142857143
230540;2010;3258,32316570486;7,8598516075845;9,04781533388294
230540;2011;3282,30971843778;7,84377838328792;8,9
230550;2010;3247,57931034483;7,42026825633383;8,68852459016393
230550;2011;3247,18509498295;7,31869204489995;8,49389946315276
230560;2010;3269,76470588235;7,95180722891566;9,1566265060241
230560;2011;3329,94117647059;7,82926829268293;9,15853658536585
230565;2010;3151,875;7,6;8,93333333333333
230565;2011;3244;6,77777777777778;8,88888888888889
230570;2010;3234,22222222222;8,42857142857143;9,57142857142857
230570;2011;3252,77777777778;8,53703703703704;9,7962962962963
230580;2010;3326,50541125541;8,31202600216685;9,40845070422535
230580;2011;3381,62978723404;8,28571428571429;9,34648187633262
230590;2010;3348,08924485126;7,99771167048055;9,08237986270023
230590;2011;3369,19106699752;7,96984924623116;9,01005025125628
230600;2010;3385,48351648352;7,81318681318681;9,16483516483516
230600;2011;3249,07692307692;8,0625;9,234375
230610;2010;3266,84782608696;8,56111111111111;9,65
230610;2011;3337,79411764706;8,5615763546798;9,54679802955665
230620;2010;3260;7,83333333333333;9,83333333333333
230620;2011;3428,57142857143;8,28571428571429;9,71428571428571
230625;2010;3074,26388888889;8,05633802816901;9,38028169014085
230625;2011;3155,09322033898;8,08695652173913;9,23478260869565
230630;2010;3261,70038910506;7,88802083333333;9,64713541666667
230630;2011;3266,49277456647;7,94347826086956;9,70144927536232
230640;2010;3271,76601913598;7,84640140433002;8,95143358689292
230640;2011;3236,07656549084;7,86497657756958;8,94047947092863
230650;2010;3284,44230769231;7,76923076923077;8,92307692307692
230650;2011;3396,63829787234;7,69565217391304;8,76086956521739
230655;2010;3304,44573643411;7,89105058365759;9,08171206225681
230655;2011;3305,83924349882;7,86052009456265;9,11347517730496
230660;2010;3255,71428571429;8,125;8,75
230660;2011;3190,29411764706;8,26666666666667;9,13333333333333
230670;2010;3347,78571428571;7,85;8,90714285714286
230670;2011;3398,15151515152;8,00757575757576;9,03030303030303
230680;2010;3272,5;8,19230769230769;9,61538461538461
230680;2011;3118,09523809524;8,23809523809524;9,47619047619048
230690;2010;3407,3371040724;8,10859728506787;9,39592760180996
230690;2011;3394,98153034301;8,07407407407407;9,31746031746032
230700;2010;3359,19266055046;8,23853211009174;9,3302752293578
230700;2011;3340,24691358025;8,03703703703704;9,17283950617284
230710;2010;3242,36802030457;7,91348600508906;9,90839694656488
230710;2011;3375,6976744186;7,91796875;9,90625
230720;2010;3433,33333333333;7,83333333333333;9,66666666666667
230720;2011;2900;8;10
230725;2010;3337,4076433121;7,69426751592357;8,71337579617834
230725;2011;3210,72580645161;7,62903225806452;8,67741935483871
230730;2010;3176,78662024372;8,28507239141288;9,17685208281367
230730;2011;3198,54871024293;8,48266261705897;9,28777524677297
230740;2010;3364,70550161812;8,0625;9,65346534653465
230740;2011;3310,2607003891;7,83657587548638;9,52529182879377
230750;2010;3209,87061994609;8;9,08152173913044
230750;2011;3197,8949044586;7,89171974522293;8,94904458598726
230760;2010;3274,0243902439;7,79183673469388;8,89251700680272
230760;2011;3243,67242482406;7,85906470211403;8,94811018577835
230763;2010;3318,0380952381;7,87619047619048;8,96190476190476
230763;2011;3290,11811023622;7,92913385826772;9,11811023622047
230765;2010;3297,75498466258;7,92482214958662;8,92756694278559
230765;2011;3294,48388334612;7,99383904505198;8,92991913746631
230770;2010;3317,72673031026;7,92623941958888;9,00968523002421
230770;2011;3286,31605562579;8,2390180878553;9,28165374677003
230780;2010;3293,62258953168;8,45454545454546;9,76584022038567
230780;2011;3362,57971014493;8,31486880466472;9,83965014577259
230790;2010;3330,36231884058;7,91176470588235;9,13235294117647
230790;2011;3376,21951219512;7,86585365853659;9,36585365853658
230800;2010;3291,05314009662;8,01951219512195;9,64390243902439
230800;2011;3214,29347826087;7,92307692307692;9,2967032967033
230810;2010;3254,1768488746;8,73311897106109;9,7540192926045
230810;2011;3291,6183074266;8,54231433506045;9,81174438687392
230820;2010;3130,21739130435;8,30952380952381;9,42857142857143
230820;2011;3051,61290322581;8,11111111111111;9,28
230830;2010;3294,93014705882;8,57352941176471;9,76838235294118
230830;2011;3257,17948717949;9,17241379310345;10,1594827586207
230835;2010;3368,18181818182;7,93181818181818;8,96590909090909
230835;2011;3484,40476190476;7,75;9,10714285714286
230837;2010;3283,33333333333;8,66666666666667;9,33333333333333
230837;2011;3048,75;7,875;8,88888888888889
230840;2010;3257,34893617021;7,98290598290598;8,97008547008547
230840;2011;3348,00724637681;7,94927536231884;8,93478260869565
230850;2010;3379,43231441048;7,82888888888889;9,1019955654102
230850;2011;3299,93135011442;7,79302325581395;9,05594405594406
230860;2010;3256,57754010695;8,36756756756757;9,54054054054054
230860;2011;3231,25;8,32307692307692;9,46153846153846
230870;2010;3295,09571788413;7,85424588086185;9,00253485424588
230870;2011;3265,33292079208;7,84758364312268;8,97397769516729
230880;2010;3429,74358974359;8,25641025641026;9,51282051282051
230880;2011;3217,36842105263;7,89473684210526;9,1578947368421
230890;2010;3289,04137931034;7,82758620689655;9,08275862068965
230890;2011;3246,43157894737;7,92553191489362;9,23404255319149
230900;2010;3326,91509433962;7,93364928909953;9,30331753554502
230900;2011;3274,036;7,968;9,44
230910;2010;3395;8,7;8,9
230910;2011;2923,63636363636;7,90909090909091;8,81818181818182
230920;2010;3421,5;8,07692307692308;8,97435897435897
230920;2011;3252,83783783784;8,02702702702703;9,13513513513514
230930;2010;3320,61577608142;8,09669211195929;9,25445292620865
230930;2011;3340,9375;8,05163043478261;9,22554347826087
230940;2010;3236,79365079365;7,82539682539683;9,03174603174603
230940;2011;3314,421875;7,80645161290323;9,04838709677419
230945;2010;3217,82051282051;7,64102564102564;8,98290598290598
230945;2011;3160,84615384615;7,90769230769231;9,23076923076923
230950;2010;3383,26530612245;7,76020408163265;8,96938775510204
230950;2011;3479,40186915888;7,58411214953271;8,9392523364486
230960;2010;3303,09625668449;7,76407506702413;8,98123324396783
230960;2011;3173,19367588933;7,74;8,972
230970;2010;3525;NA;NA
230980;2010;3185,18518518519;7,65;9,2375
230980;2011;3264,34426229508;8,03333333333333;9,43333333333333
230990;2011;2810;NA;NA
231000;2010;3208,14285714286;8,12121212121212;9,51515151515152
231000;2011;3272,1875;8,12903225806452;9,7741935483871
231010;2010;3410,17543859649;6,26315789473684;8,45238095238095
231010;2011;3361,07142857143;5,32142857142857;8,25
231020;2010;3338,9406779661;8,33898305084746;9,5225988700565
231020;2011;3345,43838862559;8,07345971563981;9,31990521327014
231025;2010;3309,38383838384;7,77777777777778;9,03030303030303
